# x, y
5.955055952072143555e-01 6.577312134581839587e+01 9.443812184937551990e+01 3.997887568048063258e+02
6.067415475845336914e-01 5.976469304771096347e+01 8.256459239569740305e+01 4.176707145565919745e+02
6.179774999618530273e-01 5.497673943786058004e+01 7.176496514626028045e+01 4.332582954158794450e+02
6.292135119438171387e-01 5.113649331297509804e+01 6.208834531525304357e+01 4.467751613717719579e+02
6.404494643211364746e-01 4.803688840387677317e+01 5.351583754532248349e+01 4.584472740508009565e+02
6.516854166984558105e-01 4.552018297838676375e+01 4.598737188750946103e+01 4.684924451341038889e+02
6.629213690757751465e-01 4.346561650040703739e+01 3.942062448243253669e+01 4.771137590171607599e+02
6.741573214530944824e-01 4.178008841192233547e+01 3.372342465357837682e+01 4.844964869344993872e+02
6.853932738304138184e-01 4.039127219904543864e+01 2.880176041824890021e+01 4.908069673827058637e+02
6.966292262077331543e-01 3.924253340998075856e+01 2.456469318363359022e+01 4.961927734063859816e+02
7.078651785850524902e-01 3.828917517264759596e+01 2.092717700038683049e+01 5.007836478269658187e+02
7.191011309623718262e-01 3.749565363801746543e+01 1.781148794989742967e+01 5.046928584120853429e+02
7.303370833396911621e-01 3.683350074526402551e+01 1.514775508480671640e+01 5.080187441699295618e+02
7.415730357170104980e-01 3.627976380370498077e+01 1.287392842850490027e+01 5.108463077677901083e+02
7.528089880943298340e-01 3.581582417657649842e+01 1.093541156461043862e+01 5.132487642588132530e+02
7.640449404716491699e-01 3.542649563513831623e+01 9.284509447742747668e+00 5.152889949171192256e+02
7.752808928489685059e-01 3.509933036242863835e+01 7.879790348155411905e+00 5.170208792894162571e+02
7.865168452262878418e-01 3.482408031102762891e+01 6.685424612283898504e+00 5.184904950766888305e+02
7.977527976036071777e-01 3.459227573267260425e+01 5.670538912879851345e+00 5.197371853544478881e+02
8.089887499809265137e-01 3.439689275119174283e+01 4.808608505504174957e+00 5.207944987433043025e+02
8.202247023582458496e-01 3.423208923209879373e+01 4.076899180667394873e+00 5.216910115872342431e+02
8.314606547355651855e-01 3.409299337664993601e+01 3.455963911067570837e+00 5.224510427122829697e+02
8.426966071128845215e-01 3.397553347251971445e+01 2.929194506113327101e+00 5.230952720213674638e+02
8.539325594902038574e-01 3.387629991357309223e+01 2.482426298295927758e+00 5.236412737881315707e+02
8.651685118675231934e-01 3.379243278687750518e+01 2.103592142497597628e+00 5.241039750706253244e+02
8.764045238494873047e-01 3.372152947801030365e+01 1.782419840802522915e+00 5.244960506811876257e+02
8.876404762268066406e-01 3.366157040323134453e+01 1.510178008413022077e+00 5.248282515883562382e+02
8.988764286041259766e-01 3.361085425442912111e+01 1.279441106517244853e+00 5.251097046390541436e+02
9.101123809814453125e-01 3.356794779847599841e+01 1.083903163197035946e+00 5.253481490383273922e+02
9.213483333587646484e-01 3.353164240900662207e+01 9.182101201589750739e-01 5.255501474708348724e+02
9.325842857360839844e-01 3.350091819894513634e+01 7.778178950962445493e-01 5.257212639059589492e+02
9.438202381134033203e-01 3.347491407460602630e+01 6.588711159645528337e-01 5.258662148094298345e+02
9.550561904907226562e-01 3.345290267424675079e+01 5.580996380024648706e-01 5.259889976877512936e+02
9.662921428680419922e-01 3.343426934867030553e+01 4.727303315267138428e-01 5.260930003198035365e+02
9.775280952453613281e-01 3.341849452248624175e+01 4.004120356939284142e-01 5.261810934418205079e+02
9.887640476226806641e-01 3.340513885634835134e+01 3.391516525350111722e-01 5.262557094911172726e+02
1.000000000000000000e+00 3.339383076923312643e+01 2.872598731008361717e-01 5.263189093576667119e+02
0.000000000000000000e+00 5.599999900000000252e+02 1.000000000000000082e-05 0.000000000000000000e+00
1.123595517128705978e-02 5.599999825218312708e+02 1.498544590548633720e-05 2.492723044478210265e-06
2.247191034257411957e-02 5.599999713154600158e+02 2.245635986422294409e-05 6.228180254792454893e-06
3.370786458253860474e-02 5.599999545222176494e+02 3.365185444986216253e-05 1.182592810360583747e-05
4.494382068514823914e-02 5.599999293567907444e+02 5.042880475387218948e-05 2.021440456018190073e-05
5.617977678775787354e-02 5.599998916452806270e+02 7.556980943890397300e-05 3.278490991621833725e-05
6.741572916507720947e-02 5.599998351329322759e+02 1.132447037253286903e-04 5.162236395247482833e-05
7.865168899297714233e-02 5.599997504466216469e+02 1.697022336451984128e-04 7.985114458017857715e-05
8.988764137029647827e-02 5.599996235405438938e+02 2.543062618972740372e-04 1.221531941727580124e-04
1.011235937476158142e-01 5.599994333662751842e+02 3.810890543834471642e-04 1.855446704839453799e-04
1.123595535755157471e-01 5.599991483817466360e+02 5.710786197915621856e-04 2.805396336260617264e-04
1.235955059528350830e-01 5.599987213206612751e+02 8.557857391700804698e-04 4.228935994628897871e-04
1.348314583301544189e-01 5.599980813521410710e+02 1.282430810362831511e-03 6.362170485410235336e-04
1.460674107074737549e-01 5.599971223342610074e+02 1.921774694707049707e-03 9.558910441859004353e-04
1.573033779859542847e-01 5.599956852086738763e+02 2.879855343103169749e-03 1.434935982916887018e-03
1.685393303632736206e-01 5.599935316316416447e+02 4.315566453125052951e-03 2.152801905174307230e-03
1.797752827405929565e-01 5.599903044393738583e+02 6.467012439704439807e-03 3.228548186402163591e-03
1.910112351179122925e-01 5.599854684351982996e+02 9.690980352750915364e-03 4.840584448846346581e-03
2.022471874952316284e-01 5.599782216632135032e+02 1.452208336094703775e-02 7.256253425624796527e-03
2.134831398725509644e-01 5.599673624920329758e+02 2.176135493919695990e-02 1.087615302774298104e-02
2.247191071510314941e-01 5.599510905001068295e+02 3.260895460631847709e-02 1.630054528672621184e-02
2.359550595283508301e-01 5.599267084352792381e+02 4.886277763171775063e-02 2.442878708921549999e-02
2.471910119056701660e-01 5.598901757945274085e+02 7.321588014902050134e-02 3.660832532372049891e-02
2.584269642829895020e-01 5.598354411621769486e+02 1.097011642127683761e-01 5.485767361047255014e-02
2.696629166603088379e-01 5.597534439195476352e+02 1.643559560543649545e-01 8.220012439815368999e-02
2.808988690376281738e-01 5.596306235980895281e+02 2.462136431758183142e-01 1.231627587347054603e-01
2.921348214149475098e-01 5.594466979612874411e+02 3.687801848656739323e-01 1.845218538470396186e-01
3.033707737922668457e-01 5.591713599678399760e+02 5.522254608091454742e-01 2.764145713510755553e-01
3.146067559719085693e-01 5.587593861056136575e+02 8.266205120304974674e-01 4.139933823558945014e-01
3.258427083492279053e-01 5.581434450831095546e+02 1.236678504944785262e+00 6.198764119458888278e-01
3.370786607265472412e-01 5.572236019057261274e+02 1.848633620409389389e+00 9.277644738646625422e-01
3.483146131038665771e-01 5.558522512499549748e+02 2.760023554108359090e+00 1.387725195936699851e+00
3.595505654811859131e-01 5.538129515570909689e+02 4.113224942783584304e+00 2.073823500125589359e+00
3.707865178585052490e-01 5.507917712817338725e+02 6.113306812104559285e+00 3.094921906161812952e+00
3.820224702358245850e-01 5.463408318710880849e+02 9.049667986509671636e+00 4.609500142402337630e+00
3.932584226131439209e-01 5.398369819446257907e+02 1.331803403209981518e+01 6.844984023274419904e+00
4.044943749904632568e-01 5.304459376741871210e+02 1.943323434964973018e+01 1.012082797616340812e+01
4.157303273677825928e-01 5.171160065657193172e+02 2.801234742251695664e+01 1.487164601176380607e+01
4.269662797451019287e-01 4.986452843340791787e+02 3.969358430081033617e+01 2.166113136511061654e+01
4.382022619247436523e-01 4.738814882322579365e+02 5.494900526577763600e+01 3.116950650196455186e+01
4.494382143020629883e-01 4.420947785356912618e+02 7.377489266185448002e+01 4.413032880245457790e+01
4.606741666793823242e-01 4.034655094646274165e+02 9.533661460293537004e+01 6.119787593243746215e+01
4.719101190567016602e-01 3.594612570182429749e+02 1.177837402818175860e+02 8.275500269993980851e+01
4.831460714340209961e-01 3.127755324065214495e+02 1.385002837825449262e+02 1.087241838109338516e+02
4.943820238113403320e-01 2.666880122123717456e+02 1.548319632275217828e+02 1.384800245601069264e+02
5.056179761886596680e-01 2.241331796704353110e+02 1.649368393107583302e+02 1.709299810188065862e+02
5.168539285659790039e-01 1.870052715785229225e+02 1.682587361537811148e+02 2.047359922676963606e+02
5.280898809432983398e-01 1.560016504727086044e+02 1.654252477807330877e+02 2.385731017465586774e+02
5.393258333206176758e-01 1.308971583116627357e+02 1.577782104201778566e+02 2.713246312681597487e+02
5.505617856979370117e-01 1.109575913443037365e+02 1.468685194559857337e+02 3.021738891997107430e+02
5.617977380752563477e-01 9.528010420072034492e+01 1.341116264868035159e+02 3.306082693124765797e+02
5.730336904525756836e-01 8.299618534865577146e+01 1.206306235724776315e+02 3.563731910788670234e+02
5.842696428298950195e-01 7.336081163032109487e+01 1.072304429182177046e+02 3.794087454514615843e+02
5.955055952072143555e-01 6.577312134581839587e+01 9.443812184937551990e+01 3.997887568048063258e+02
6.067415475845336914e-01 5.976469304771096347e+01 8.256459239569740305e+01 4.176707145565919745e+02
6.179774999618530273e-01 5.497673943786058004e+01 7.176496514626028045e+01 4.332582954158794450e+02
6.292135119438171387e-01 5.113649331297509804e+01 6.208834531525304357e+01 4.467751613717719579e+02
6.404494643211364746e-01 4.803688840387677317e+01 5.351583754532248349e+01 4.584472740508009565e+02
6.516854166984558105e-01 4.552018297838676375e+01 4.598737188750946103e+01 4.684924451341038889e+02
6.629213690757751465e-01 4.346561650040703739e+01 3.942062448243253669e+01 4.771137590171607599e+02
6.741573214530944824e-01 4.178008841192233547e+01 3.372342465357837682e+01 4.844964869344993872e+02
6.853932738304138184e-01 4.039127219904543864e+01 2.880176041824890021e+01 4.908069673827058637e+02
6.966292262077331543e-01 3.924253340998075856e+01 2.456469318363359022e+01 4.961927734063859816e+02
7.078651785850524902e-01 3.828917517264759596e+01 2.092717700038683049e+01 5.007836478269658187e+02
7.191011309623718262e-01 3.749565363801746543e+01 1.781148794989742967e+01 5.046928584120853429e+02
7.303370833396911621e-01 3.683350074526402551e+01 1.514775508480671640e+01 5.080187441699295618e+02
7.415730357170104980e-01 3.627976380370498077e+01 1.287392842850490027e+01 5.108463077677901083e+02
7.528089880943298340e-01 3.581582417657649842e+01 1.093541156461043862e+01 5.132487642588132530e+02
7.640449404716491699e-01 3.542649563513831623e+01 9.284509447742747668e+00 5.152889949171192256e+02
7.752808928489685059e-01 3.509933036242863835e+01 7.879790348155411905e+00 5.170208792894162571e+02
7.865168452262878418e-01 3.482408031102762891e+01 6.685424612283898504e+00 5.184904950766888305e+02
7.977527976036071777e-01 3.459227573267260425e+01 5.670538912879851345e+00 5.197371853544478881e+02
8.089887499809265137e-01 3.439689275119174283e+01 4.808608505504174957e+00 5.207944987433043025e+02
8.202247023582458496e-01 3.423208923209879373e+01 4.076899180667394873e+00 5.216910115872342431e+02
8.314606547355651855e-01 3.409299337664993601e+01 3.455963911067570837e+00 5.224510427122829697e+02
8.426966071128845215e-01 3.397553347251971445e+01 2.929194506113327101e+00 5.230952720213674638e+02
8.539325594902038574e-01 3.387629991357309223e+01 2.482426298295927758e+00 5.236412737881315707e+02
8.651685118675231934e-01 3.379243278687750518e+01 2.103592142497597628e+00 5.241039750706253244e+02
8.764045238494873047e-01 3.372152947801030365e+01 1.782419840802522915e+00 5.244960506811876257e+02
8.876404762268066406e-01 3.366157040323134453e+01 1.510178008413022077e+00 5.248282515883562382e+02
8.988764286041259766e-01 3.361085425442912111e+01 1.279441106517244853e+00 5.251097046390541436e+02
9.101123809814453125e-01 3.356794779847599841e+01 1.083903163197035946e+00 5.253481490383273922e+02
9.213483333587646484e-01 3.353164240900662207e+01 9.182101201589750739e-01 5.255501474708348724e+02
9.325842857360839844e-01 3.350091819894513634e+01 7.778178950962445493e-01 5.257212639059589492e+02
9.438202381134033203e-01 3.347491407460602630e+01 6.588711159645528337e-01 5.258662148094298345e+02
9.550561904907226562e-01 3.345290267424675079e+01 5.580996380024648706e-01 5.259889976877512936e+02
9.662921428680419922e-01 3.343426934867030553e+01 4.727303315267138428e-01 5.260930003198035365e+02
9.775280952453613281e-01 3.341849452248624175e+01 4.004120356939284142e-01 5.261810934418205079e+02
9.887640476226806641e-01 3.340513885634835134e+01 3.391516525350111722e-01 5.262557094911172726e+02
1.000000000000000000e+00 3.339383076923312643e+01 2.872598731008361717e-01 5.263189093576667119e+02
0.000000000000000000e+00 5.599999900000000252e+02 1.000000000000000082e-05 0.000000000000000000e+00
1.000000000000000000e+00 3.339383076923312643e+01 2.872598731008361717e-01 5.263189093576667119e+02
5.000000000000000000e-01 2.448216573830465279e+02 1.607290849510503961e+02 1.544492576659034171e+02
2.500000000000000000e-01 5.598784916702899181e+02 8.100449170004053734e-02 4.050383801019285385e-02
7.500000000000000000e-01 3.592427259739253742e+01 1.139132591984998299e+01 5.126844014827576075e+02
1.250000000000000000e-01 5.599986547468673734e+02 9.001682164581146887e-04 4.450849160917731825e-04
6.250000000000000000e-01 5.247989932980051009e+01 6.558554756934729824e+01 4.419345531008523267e+02
3.750000000000000000e-01 5.493194324761761891e+02 7.085992965600043547e+00 3.594574558223866845e+00
8.750000000000000000e-01 3.372975589729990276e+01 1.819725489148610986e+00 5.244505186135520489e+02
6.250000000000000000e-02 5.599998626839934559e+02 9.487733213537158047e-05 4.243867444076727502e-05
5.625000000000000000e-01 9.442136419686876536e+01 1.332803508832456600e+02 3.322982849198859867e+02
3.125000000000000000e-01 5.588497663989918465e+02 7.664314321251222140e-01 3.838021688832014000e-01
8.125000000000000000e-01 3.434235301196525114e+01 4.566934540207733484e+00 5.210907124478271726e+02
1.875000000000000000e-01 5.599871944817880376e+02 8.540296669784926478e-03 4.265221542042710659e-03
6.875000000000000000e-01 4.015908993261994198e+01 2.795782562022477435e+01 4.918830844471553974e+02
4.375000000000000000e-01 4.756309712393072004e+02 5.388739215834922192e+01 3.048163660234369488e+01
9.375000000000000000e-01 3.348900634884550698e+01 7.233452671198139505e-01 5.257876483840351511e+02
3.125000000000000000e-02 5.599999587967487287e+02 3.080216717468222678e-05 1.040108430060464308e-05
5.312500000000000000e-01 1.483703825530398888e+02 1.636942760582928145e+02 2.479353413886676378e+02
2.812500000000000000e-01 5.596259286389201861e+02 2.493425764338709216e-01 1.247287846460209682e-01
7.812500000000000000e-01 3.494721500926871727e+01 7.221161651925313230e+00 5.178316233388063665e+02
1.562500000000000000e-01 5.599958459534753956e+02 2.772692547266385199e-03 1.381353977259243242e-03
6.562500000000000000e-01 4.463558497385306367e+01 4.320874858073447200e+01 4.721556664454126917e+02
4.062500000000000000e-01 5.286521730418354537e+02 2.059469423416226164e+01 1.075313272400247477e+01
9.062500000000000000e-01 3.358189563435673364e+01 1.147501155620880509e+00 5.252706032100228413e+02
9.375000000000000000e-02 5.599995666361136273e+02 2.922425349915562217e-04 1.411213512925106172e-04
5.937500000000000000e-01 6.684408947689922798e+01 9.638212293438085965e+01 3.967737875887203813e+02
3.437500000000000000e-01 5.564758377996639638e+02 2.345732870667573522e+00 1.178429329668494674e+00
8.437500000000000000e-01 3.396550389001054526e+01 2.884111927852431201e+00 5.231503841821376000e+02
2.187500000000000000e-01 5.599605481716137092e+02 2.630408900660205843e-02 1.314773937953591862e-02
7.187500000000000000e-01 3.751833058023723311e+01 1.790167073762951588e+01 5.045799986821335779e+02
4.687500000000000000e-01 3.722430781163573670e+02 1.115241785439035027e+02 7.623274333973945716e+01
9.687500000000000000e-01 3.343059075897524224e+01 4.558698787134402575e-01 5.261135393623119398e+02
1.562500000000000000e-02 5.599999786741809658e+02 1.755054607849180215e-05 3.775273197634654000e-06
5.156250000000000000e-01 1.907710912424081755e+02 1.682145697519467546e+02 2.010143390056452972e+02
2.656250000000000000e-01 5.597867861271072343e+02 1.421323819918932918e-01 7.108149090110581214e-02
7.656250000000000000e-01 3.537698848076127689e+01 9.072974733131092151e+00 5.155500367861077393e+02
1.406250000000000000e-01 5.599976352373100781e+02 1.579840128938832591e-03 7.849225609110085759e-04
6.406250000000000000e-01 4.799344515339184625e+01 5.339038815166738061e+01 4.586161666949410574e+02
3.906250000000000000e-01 5.415859045358670301e+02 1.217288234261796909e+01 6.241213121515125195e+00
8.906250000000000000e-01 3.364726092002325686e+01 1.445118904303712482e+00 5.249076201756736282e+02
7.812500000000000000e-02 5.599997552276850001e+02 1.665148587397276140e-04 7.825745607235272806e-05
5.781250000000000000e-01 7.834134639643798437e+01 1.145112245466080054e+02 3.671474290569544223e+02
3.281250000000000000e-01 5.579851785821354042e+02 1.342006518657831382e+00 6.728148992068603285e-01
8.281250000000000000e-01 3.413185920412346519e+01 3.629775866221087277e+00 5.222383649296557451e+02
2.031250000000000000e-01 5.599775223252963769e+02 1.498829942725186937e-02 7.489375276257150341e-03
7.031250000000000000e-01 3.867000939070972265e+01 2.239380602492522954e+01 4.989361845843652645e+02
4.531250000000000000e-01 4.301303651056021522e+02 8.061792811231624967e+01 4.925170678208184682e+01
9.531250000000000000e-01 3.345642970745262801e+01 5.742523577475914243e-01 5.259693179348004151e+02
4.687500000000000000e-02 5.599999239107728499e+02 5.405948301999710605e-05 2.202974404998940837e-05
5.468750000000000000e-01 1.169857212222032246e+02 1.507157682719929710e+02 2.922985105058042450e+02
2.968750000000000000e-01 5.593438941617195042e+02 4.372790075927860953e-01 2.188268306877536595e-01
7.968750000000000000e-01 3.460899074056862901e+01 5.743999561138885213e+00 5.196470096982927771e+02
1.718750000000000000e-01 5.599927056970797139e+02 4.866186111354136624e-03 2.428116808945705255e-03
6.718750000000000000e-01 4.209635964595635471e+01 3.481488056870350078e+01 4.830887597853402440e+02
4.218750000000000000e-01 5.077300813477438055e+02 3.397905026549791785e+01 1.829086838675857862e+01
9.218750000000000000e-01 3.353008486392978682e+01 9.110967956370252807e-01 5.255588183404336178e+02
1.093750000000000000e-01 5.599992356479739328e+02 5.129011768825914334e-04 2.514508492161400218e-04
6.093750000000000000e-01 5.854431046696283403e+01 7.993382537689734590e+01 4.215218641561400545e+02
3.593750000000000000e-01 5.538513980169069555e+02 4.087736690778866588e+00 2.060865292314222774e+00
8.593750000000000000e-01 3.383391584626632920e+01 2.291117610022691320e+00 5.238749665437115937e+02
2.343750000000000000e-01 5.599307607128366726e+02 4.616143117926980316e-02 2.307785598410684938e-02
7.343750000000000000e-01 3.662307541845540726e+01 1.428871860986348530e+01 5.090882059716813615e+02
4.843750000000000000e-01 3.076465004615715770e+02 1.405428973955333163e+02 1.118106021428955472e+02
9.843750000000000000e-01 3.341009309168256891e+01 3.618794469780401979e-01 5.262280274613401616e+02
7.812500000000000000e-03 5.599999851282290138e+02 1.324784746916802313e-05 1.623923788677636868e-06
5.078125000000000000e-01 2.164172466062238129e+02 1.661134307459764159e+02 1.774693226478001122e+02
2.578125000000000000e-01 5.598390401713803612e+02 1.073021735202413368e-01 5.365765509958624752e-02
7.578125000000000000e-01 3.563403367914978048e+01 1.016732477742390905e+01 5.141986415434265609e+02
1.328125000000000000e-01 5.599982162069694596e+02 1.192527740007749389e-03 5.912652904638516452e-04
6.328125000000000000e-01 5.007145700993351767e+01 5.922455745740662536e+01 4.507039855326601128e+02
3.828125000000000000e-01 5.459591028797486842e+02 9.300927170625870488e+00 4.739969949625472800e+00
8.828125000000000000e-01 3.368610904402412132e+01 1.621666219658814301e+00 5.246922247363175984e+02
7.031250000000000000e-02 5.599998164619414638e+02 1.256920289626442424e-04 5.784602947518421704e-05
5.703125000000000000e-01 8.570223355142290700e+01 1.239136334118165621e+02 3.503841330367609999e+02
3.203125000000000000e-01 5.584774558517483456e+02 1.014341588526444848e+00 5.082025597252505245e-01
8.203125000000000000e-01 3.423090846491700745e+01 4.071641145056452693e+00 5.216974503900269156e+02
1.953125000000000000e-01 5.599830339781439079e+02 1.131392890039784223e-02 5.652092955630671871e-03
6.953125000000000000e-01 3.936627716420891687e+01 2.502864063117838356e+01 4.956050822046129269e+02
4.453125000000000000e-01 4.545962548814346746e+02 6.647868794622876010e+01 3.892505717233683527e+01
9.453125000000000000e-01 3.347177521209714968e+01 6.445058711064038937e-01 5.258837189167969655e+02
3.906250000000000000e-02 5.599999437906379853e+02 4.080624038053850823e-05 1.540312155611587222e-05
5.390625000000000000e-01 1.314230136571266030e+02 1.580007519012868897e+02 2.705762344415868483e+02
2.890625000000000000e-01 5.595045686870284953e+02 3.302177808165185913e-01 1.652135321549945968e-01
7.890625000000000000e-01 3.476802787656192351e+01 6.440778494153285294e+00 5.187911936292850896e+02
1.640625000000000000e-01 5.599944951751186863e+02 3.673207568741527779e-03 1.831617312609264874e-03
6.640625000000000000e-01 4.327895375528646582e+01 3.880392245139329788e+01 4.779171237933203429e+02
4.140625000000000000e-01 5.193896991440190050e+02 2.655760506618245032e+01 1.405269578979870815e+01
9.140625000000000000e-01 3.355448788610814859e+01 1.022499392811086594e+00 5.254230127210811361e+02
1.015625000000000000e-01 5.599994242623847640e+02 3.871583115832343881e-04 1.885793037267114499e-04
6.015625000000000000e-01 6.236311774038793487e+01 8.791050926531090681e+01 4.097263729943014710e+02
3.515625000000000000e-01 5.553431340188668628e+02 3.098090356545756041e+00 1.558775624587461994e+00
